time_published,Adj Close,Al Jareeza,Associated Press,Barrons,Benzinga,Business Insider,Business Standard,CNBC,CNN,Canada Newswire,Cointelegraph,Decrypt.co,Financial News London,Financial Times,Forbes,Fox Business News,GlobeNewswire,Investing News Network,Investor Ideas,Investors Business Daily,Kiplinger,MarketWatch,Money Control,Money Morning,Motley Fool,New York Times,PR Newswire,PennyStocks.com,Reuters,South China Morning Post,StockMarket.com,Stocknews.com,The Atlantic,The Economist,The Financial Express,The Street,The Week News,UPI Business,Wall Street Journal,Zacks Commentary
2024-02-14,431.3551940917969,-1.0,0.01627733333333333,-1.0,0.14945239999999999,0.219216,-1.0,0.274,-0.016469666666666667,0.25347,0.173228,0.4202,-1.0,-1.0,0.234315,-1.0,0.282792,-1.0,-1.0,-1.0,-1.0,0.31619725000000004,-1.0,-1.0,0.281511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.033229,-1.0,-1.0,-1.0,-1.0,0.1597624736842105
2024-02-15,432.6396484375,-1.0,-0.135974,-1.0,0.16333433333333333,0.162597,-1.0,0.325678,-0.211682,-1.0,0.388376,-1.0,-1.0,-1.0,0.253664,0.293478,0.18265666666666666,-1.0,-1.0,-1.0,-1.0,-0.126282,-1.0,-1.0,0.39221,-1.0,0.123614,-1.0,-1.0,0.099513,-1.0,-1.0,-1.0,-1.0,0.173152,-1.0,-1.0,-1.0,-1.0,0.19177211111111112
2024-02-16,428.7165832519531,-1.0,0.136661,0.0687025,0.11582645454545455,0.329964,-1.0,-1.0,-0.0806582,-1.0,0.236126,-1.0,-1.0,-1.0,0.1404455,0.22954,0.164575,-1.0,-1.0,0.1542675,-1.0,-1.0,-1.0,-1.0,0.2785473333333333,-1.0,0.12143742857142857,-1.0,-1.0,0.241146,-1.0,-1.0,0.054258,-0.262246,-1.0,-1.0,-1.0,-1.0,-1.0,0.1700575
2024-02-20,425.4805908203125,-1.0,-1.0,-1.0,0.215242625,0.20208,-1.0,0.2485535,0.0486855,0.174438,-1.0,-1.0,-1.0,0.212791,0.320477,0.12889099999999998,0.1153915,-1.0,-1.0,0.021965,-1.0,0.052292,-1.0,-1.0,0.322297,-1.0,0.486966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14243784615384616
2024-02-21,423.7779235839844,-1.0,-0.0246546,-1.0,0.11024911111111112,0.343964,-1.0,-1.0,0.19105149999999999,-1.0,-1.0,0.2755295,-1.0,-1.0,0.22715466666666664,-1.0,0.08223733333333333,-1.0,-1.0,0.065912,-1.0,0.094984,-1.0,-1.0,0.006324000000000003,-1.0,0.249651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.203939,-1.0,-1.0,-1.0,-1.0,0.15849678947368423
2024-02-22,436.1842956542969,-1.0,0.035148499999999985,-1.0,0.1475375,0.08289250000000001,-1.0,0.162002,-0.028649833333333336,0.18768,-1.0,0.00020950000000000135,-1.0,-1.0,-0.038597,-1.0,0.210377,-1.0,-1.0,0.164195,-1.0,0.029840500000000002,-1.0,-1.0,0.251653,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1728331304347826
2024-02-23,434.89984130859375,-1.0,-0.116946,-1.0,0.0968291111111111,-0.029064,-1.0,0.278357,-0.260255,-1.0,0.041355,-1.0,-1.0,-1.0,0.0676224,-0.058567,0.038139,-1.0,-1.0,0.1327245,0.300659,0.024010999999999998,-1.0,-1.0,0.10458283333333333,-1.0,0.23002566666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.363732,-1.0,-1.0,-1.0,-1.0,0.1721395
2024-02-26,434.67083740234375,-1.0,-0.1591515,0.241326,0.12002133333333334,-0.150948,-1.0,0.14695249999999999,0.063585,-1.0,0.367951,0.2504065,-1.0,-1.0,0.18663266666666667,0.089945,0.21577499999999997,-1.0,-1.0,0.14325500000000002,-1.0,0.07462533333333334,-1.0,-1.0,-0.005337666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.089938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17308866666666667
2024-02-27,435.7163391113281,-1.0,-0.17743466666666666,-1.0,0.04907308333333333,0.139947,-1.0,0.2751405,-0.02412966666666667,-1.0,-1.0,0.093333,-1.0,-1.0,0.14094500000000001,-1.0,0.23175625,-1.0,-1.0,0.163746,-1.0,0.08382550000000001,-1.0,-1.0,0.213197,-1.0,-1.0,-1.0,-1.0,0.222801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20395276470588236
2024-02-28,433.3963623046875,-1.0,-1.0,-1.0,0.30685425,0.016991,-1.0,0.193828,0.008618500000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.025528333333333333,-1.0,0.215026,-1.0,-1.0,0.039082,-1.0,0.214567,-1.0,-1.0,0.151197,-1.0,-1.0,-1.0,-1.0,0.172517,-1.0,-1.0,0.050993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.165382375
2024-02-29,437.11029052734375,-1.0,0.07235766666666667,-1.0,0.2113468,0.177324,-1.0,-0.169947,-0.029640999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.235362,0.27802566666666667,-1.0,-1.0,0.27401,-1.0,0.1614505,-1.0,-1.0,0.117096,-1.0,0.21087733333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24892,-1.0,0.169518
2024-03-01,443.69183349609375,-1.0,-0.177563,-1.0,0.1602288888888889,0.054993,-1.0,0.16018,0.0011746666666666618,-1.0,-1.0,0.211292,-1.0,-1.0,0.1053056,-0.230116,0.038142,0.094215,-1.0,0.18693466666666667,-1.0,0.232887,-1.0,-1.0,0.270078,-1.0,0.22251216666666665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19696125
2024-03-04,442.10870361328125,0.116093,-1.0,-1.0,0.159812,0.13614366666666666,-1.0,0.1542685,-0.10258,-1.0,0.103075,0.1924485,-1.0,-1.0,0.121952,0.00244,0.172252,0.157305,-1.0,0.412918,-1.0,0.1208604,-1.0,-1.0,-0.02416099999999999,-1.0,0.651238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16195128571428571
2024-03-05,434.1729736328125,-0.241059,-0.2574395,-1.0,0.19112233333333337,-0.012098,-1.0,0.161036,0.084721,0.29429299999999997,0.033331,-1.0,-1.0,0.164179,0.3626125,-1.0,0.184738,0.197229,-1.0,0.072489,-1.0,0.055987,-1.0,-1.0,-0.01780849999999999,-1.0,0.411625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.135901,-1.0,-1.0,-1.0,-1.0,0.17695349999999999
2024-03-06,436.9012145996094,-1.0,0.004277749999999997,-1.0,0.1345845,0.133989,-1.0,0.2723645,0.10106475,-1.0,-1.0,0.136705,-1.0,-1.0,-0.0749205,0.009608,0.182562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.317375,-1.0,0.393061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21160813333333334
2024-03-07,443.5325622558594,-1.0,-0.1492085,-1.0,0.13224075,0.0962665,-1.0,0.0393105,-0.063358,-1.0,-1.0,-1.0,-1.0,-1.0,-0.029921749999999997,0.020803999999999996,0.23377625,-1.0,-1.0,0.148073,-1.0,-1.0,-1.0,-1.0,0.306696,-1.0,-1.0,-1.0,-1.0,-0.134265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19122068421052632
2024-03-08,437.13018798828125,-1.0,0.0750355,-1.0,0.10285525,-1.0,-1.0,0.0670055,-0.0024812000000000002,0.343423,-1.0,0.240587,-1.0,-1.0,0.15629857142857143,-1.0,0.17232900000000004,-1.0,-1.0,0.1292075,-1.0,-1.0,-1.0,-1.0,0.2725925,-1.0,0.10397999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.179071,-1.0,-1.0,-1.0,-1.0,0.19670999999999997
2024-03-11,435.5072326660156,-1.0,-1.0,-1.0,0.1897735882352941,0.228874,-1.0,0.039147,-0.006490999999999997,0.4015385,-1.0,0.138052,-1.0,-1.0,0.09304033333333334,-0.116986,0.16780975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.002731666666666669,-1.0,-0.110117,-1.0,-1.0,-1.0,-1.0,-1.0,0.209703,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17600675
2024-03-12,441.7502136230469,-1.0,0.09696300000000001,-1.0,0.18033616666666666,0.2236655,-1.0,0.099456,0.07544000000000001,-1.0,0.141568,-0.074504,-1.0,-1.0,0.114462,-1.0,0.24673975,0.253827,-1.0,0.137323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.237027,-1.0,-1.0,-1.0,-1.0,0.277537,-0.036709,-1.0,-0.040265,-1.0,-1.0,0.121393,-1.0,0.2262373076923077
2024-03-13,438.35491943359375,-1.0,-0.02584266666666667,-1.0,0.17373275,0.120051,-1.0,0.021713,-0.016354666666666667,-1.0,0.119845,0.153989,-1.0,-1.0,0.2704958333333333,0.284804,0.232926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34195200000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014422999999999998,-1.0,-1.0,-1.0,-1.0,0.18792072222222223
2024-03-14,437.2497253417969,-1.0,-0.03658650000000001,-1.0,0.1762224,0.021810333333333338,-1.0,-1.0,-0.065051,-1.0,-1.0,-1.0,-1.0,-1.0,0.361196,-0.034068,-1.0,0.025877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.452143,-1.0,0.35256533333333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15962073684210526
2024-03-15,432.0522155761719,-1.0,0.09228675,0.343976,0.14648183333333334,-0.017873,-1.0,0.245391,0.04445875,-1.0,-1.0,-1.0,-1.0,-1.0,0.08582166666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2888793333333333,-1.0,0.27399944444444446,-1.0,-1.0,-0.019107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15298892307692308
2024-03-18,436.1728515625,-0.167084,-1.0,-1.0,0.1694098181818182,0.111022,-1.0,0.192982,-0.19806933333333332,0.311058,-1.0,-1.0,-1.0,-1.0,0.091024,0.088189,0.1002445,0.210541,-1.0,0.179234,-1.0,-1.0,-1.0,-1.0,0.302701,-1.0,0.200242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18048742857142858
2024-03-19,437.2595520019531,-1.0,0.05513,-1.0,0.208454625,0.147382,-1.0,0.164975,0.13205666666666666,0.191935,-1.0,0.25008,-1.0,0.32613,0.27004,0.36509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.172636,-1.0,0.430554,-1.0,-1.0,0.043156,-1.0,-1.0,-1.0,-1.0,0.0508,-1.0,-1.0,-1.0,-1.0,0.20345025000000003
2024-03-20,442.4440002441406,-1.0,0.087978,-1.0,0.153943375,0.144272,-1.0,0.20338050000000002,0.12149399999999999,0.266814,-1.0,-1.0,-1.0,-1.0,0.0842411,-1.0,0.22036,-1.0,-1.0,-0.05381466666666668,-1.0,-1.0,-1.0,-1.0,-0.407858,-1.0,0.3236126666666667,-1.0,-1.0,0.093452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.239454,-1.0,0.22858166666666668
2024-03-21,444.5377502441406,-1.0,-0.2210665,-1.0,0.16316560000000002,-1.0,-1.0,-1.0,0.010943333333333333,-1.0,0.243677,-1.0,-1.0,-1.0,0.16826342857142856,-1.0,0.118015,0.102256,-1.0,0.27193849999999997,-1.0,-1.0,-1.0,-1.0,0.1587985,-1.0,0.473962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2030522857142857
2024-03-22,445.0462341308594,0.165722,-1.0,-1.0,0.21904325,-1.0,-1.0,0.187822,0.09711499999999999,0.566328,-1.0,-1.0,-1.0,-1.0,0.09419033333333333,0.210172,0.20645566666666668,-1.0,-1.0,0.20347866666666667,-1.0,-1.0,-1.0,-1.0,0.2401515,-1.0,0.261650125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17671871428571428
2024-03-25,443.43109130859375,-1.0,-0.221232,-1.0,0.17673685714285714,0.0638295,-1.0,0.15306225,0.0289875,-1.0,-1.0,-1.0,-1.0,-1.0,0.1406825,-1.0,0.22468849999999999,0.182662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.054915000000000005,-1.0,0.2619843333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-0.312823,0.074779,-1.0,-1.0,-1.0,0.112317,-1.0,0.1600964
2024-03-26,441.9953918457031,0.060618,0.0009864999999999995,-1.0,0.0478498,0.1061865,-1.0,0.156562,0.005758999999999999,0.319337,-1.0,-1.0,-1.0,-1.0,0.199858,-0.020762500000000003,0.223,0.2855625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.172256,-1.0,0.09609,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1794730588235294
2024-03-27,443.5008544921875,-0.060517,-0.320881,-1.0,0.2604462857142857,0.451159,-1.0,-0.05340099999999999,0.1061035,0.22884433333333334,-1.0,0.298273,-1.0,-1.0,0.28743575,0.294264,0.3280385,0.133117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26936133333333334,-1.0,0.22886266666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21889144444444444
2024-03-28,442.6833190917969,-1.0,-0.257638,-1.0,0.22090375,0.18873366666666666,-1.0,0.045933,0.06936325,-1.0,-1.0,-1.0,-1.0,-1.0,0.1604122,-1.0,0.21640371428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.275086,-1.0,0.2311222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1647356
2024-04-01,443.6205139160156,0.051342,-1.0,-1.0,0.1395427,0.06116450000000001,-1.0,0.0130795,-0.053382,0.2698375,0.110906,-1.0,-1.0,-1.0,0.15705266666666665,-1.0,0.15976075,0.424198,-1.0,0.24369849999999998,-1.0,-1.0,-1.0,-1.0,0.14468233333333333,-1.0,0.274191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19152176923076925
2024-04-02,439.7919616699219,-1.0,-0.10342699999999999,-1.0,0.2510178181818182,0.319255,-1.0,-0.004218000000000009,0.021262,-1.0,-1.0,-1.0,-1.0,-1.0,0.0019129999999999998,-0.036232,0.1884025,0.261649,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.219511,-1.0,0.347662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17178105555555556
2024-04-03,440.7790222167969,-1.0,-0.180549,0.047712,0.18630476470588236,-0.109779,-1.0,0.007246,-0.2506625,0.14657,-1.0,-1.0,-1.0,0.1878785,0.07661033333333334,-1.0,0.1720875,-1.0,-1.0,0.082174,-1.0,-1.0,-1.0,-1.0,0.304816,-1.0,0.2150466666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19366675
2024-04-04,434.0392150878906,-1.0,0.236977,-1.0,0.2380932727272727,0.2986755,-1.0,0.220549,0.0041080000000000005,0.095722,0.170574,-1.0,-1.0,-1.0,0.14037866666666668,-0.0006475000000000092,0.2300295,-1.0,-1.0,-0.061026,-1.0,-1.0,-1.0,-1.0,0.19229333333333334,-1.0,0.065571,-1.0,-1.0,0.019363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19477676923076923
2024-04-05,439.1539001464844,-1.0,-1.0,-0.033989,0.160384,0.10035,-1.0,0.209372,-0.07396333333333334,-1.0,0.099281,-1.0,-1.0,-1.0,0.126273,-1.0,0.038139,-1.0,-1.0,0.012136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14506322222222223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.142848,-1.0,-1.0,-1.0,-1.0,0.2514160833333334
2024-04-08,439.28350830078125,-1.0,-1.0,-1.0,0.10317107692307692,0.182876,-1.0,0.256322,0.04759349999999999,-1.0,0.162014,-1.0,-1.0,-1.0,0.061233,0.318206,0.12346,-1.0,-1.0,0.202369,-1.0,-1.0,0.012076,-1.0,0.304409,-1.0,0.22025525,-1.0,-1.0,0.033336,-1.0,-1.0,-0.033848,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2091031875
2024-04-09,440.90863037109375,-1.0,-0.0315815,-1.0,0.26730114285714285,0.1779425,-1.0,-1.0,-0.020835000000000006,0.403993,0.1439695,-0.045746,-1.0,-1.0,0.1589546,0.032111,0.115736,-1.0,-1.0,0.055548,-1.0,-1.0,0.130222,-1.0,0.2044966666666667,-1.0,0.4049663333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19373084615384617
2024-04-10,437.0601806640625,-1.0,0.05588966666666667,-1.0,0.1825560769230769,0.033111499999999995,-1.0,-1.0,-0.02089400000000001,-1.0,-1.0,-1.0,-1.0,-1.0,0.13275125,-1.0,0.161709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.352193,-1.0,-1.0,-1.0,-1.0,-1.0,0.241548,-1.0,0.173894,-1.0,-1.0,-1.0,-1.0,0.1634276
2024-04-11,444.03924560546875,-1.0,-0.216174,-1.0,0.1891189375,-1.0,-1.0,0.08416833333333333,0.013054999999999997,0.091346,-1.0,-1.0,-1.0,-1.0,0.12131025000000001,-1.0,0.0903055,-1.0,-1.0,0.20516800000000002,-1.0,-1.0,-1.0,-1.0,0.159242,-1.0,0.2345505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20016299999999998
2024-04-12,436.96044921875,-1.0,-0.004818,0.269007,0.20115280000000002,0.153252,-1.0,-1.0,-1.0,0.161976,-1.0,-1.0,-1.0,-1.0,0.11118725,-1.0,0.1700375,0.15306,-1.0,0.128234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.177231625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.259303,-1.0,-1.0,-1.0,-1.0,0.16307146666666666
2024-04-15,429.7720031738281,-0.119077,0.091177,-1.0,0.14707266666666666,0.10356999999999998,-1.0,0.0697355,0.044428,-1.0,0.249019,-1.0,-1.0,-1.0,0.18910149999999998,0.0017679999999999918,0.16184966666666667,0.033801,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14158199999999999,-1.0,0.25433700000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.159696,-1.0,-1.0,-1.0,-1.0,0.11478661538461539
2024-04-16,429.8118896484375,0.043108,-0.208524,0.298302,0.206446,-1.0,-1.0,-1.0,-0.011555999999999999,-1.0,-1.0,0.121068,-1.0,-1.0,0.210591,0.11000800000000001,0.3357515,-1.0,-1.0,0.215662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1544895,-1.0,-1.0,-1.0,-1.0,0.16992823333333332
2024-04-17,424.5675964355469,-1.0,0.024121,-0.082938,0.113925125,0.10220074999999999,-1.0,-0.265741,-0.18033466666666667,-1.0,-1.0,-1.0,-1.0,-1.0,0.03650933333333334,-1.0,0.154834,0.107875,-1.0,0.117177,-1.0,-1.0,-1.0,-0.040802,0.054047,-1.0,0.309202,-1.0,-1.0,0.078975,-1.0,-1.0,-1.0,-1.0,0.17446,-1.0,-1.0,-1.0,-1.0,0.13560615789473685
2024-04-18,422.1448974609375,-1.0,-0.044295,-1.0,0.16871883333333335,0.067137,-1.0,0.139685,-0.031713,0.381363,-1.0,0.268583,-1.0,-1.0,0.1623192,-1.0,0.178311,-1.0,-1.0,0.322116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.28961383333333335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15979673333333333
2024-04-19,413.4110107421875,-1.0,-1.0,-1.0,0.17970385714285714,0.212332,-1.0,0.102628,0.081826,-1.0,0.164467,-1.0,-1.0,-1.0,0.08934040000000001,-0.036822,0.13663125,-1.0,-1.0,0.036293,-1.0,-1.0,-1.0,-1.0,0.007864666666666664,-1.0,0.25273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.126212,-1.0,-1.0,-1.0,-1.0,0.1285831875
2024-04-22,417.568603515625,-1.0,-0.288157,-1.0,0.1670117777777778,-1.0,-1.0,0.034558,-0.0415125,0.432836,-0.026018,-1.0,-1.0,-1.0,-1.0,-1.0,0.142691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.306418,-1.0,-1.0,-1.0,-1.0,0.234651,-1.0,-1.0,0.044068,-1.0,0.130842,-1.0,-1.0,-1.0,-1.0,0.16751784615384613
2024-04-23,423.7998962402344,-1.0,-0.051311999999999997,0.259933,0.20990499999999998,0.279158,-1.0,0.199538,-0.012266,-1.0,-1.0,0.109801,-1.0,-1.0,0.154875,-1.0,0.20243000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19496666666666665,-1.0,0.380095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17189536842105263
2024-04-24,425.2356262207031,-1.0,-0.1023925,-1.0,0.1208165,0.055687,-1.0,0.062249,-0.26697899999999997,-1.0,0.016487499999999995,0.308459,-1.0,-1.0,0.14018566666666668,-0.110438,0.139828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16125244444444445
2024-04-25,423.1817932128906,-1.0,0.040487,-1.0,0.16213991666666666,0.193107,-1.0,0.28700950000000003,0.04812275,-1.0,0.09535,-1.0,-1.0,-1.0,-1.0,-1.0,0.2994555,-1.0,-1.0,0.1774275,-1.0,-1.0,-1.0,-1.0,0.360131,-1.0,0.43559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.098708,-1.0,0.1255382380952381
2024-04-26,429.7121887207031,-1.0,-0.0720515,0.0506545,0.11875200000000001,0.238999,-1.0,0.147279,0.061242,0.35194349999999996,-1.0,0.330279,-1.0,-1.0,0.05995122222222222,-1.0,0.084131,-1.0,-1.0,0.189522,-1.0,-1.0,-1.0,-1.0,0.186451,-1.0,0.14337933333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.130154,-1.0,0.16657223529411766
2024-04-29,431.45697021484375,-1.0,-0.026029,0.036711,0.2210708888888889,-1.0,-1.0,-1.0,-0.08809025000000001,-1.0,0.142651,-1.0,-1.0,-1.0,0.2918925,-0.232866,-1.0,0.091035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31584900000000005,-1.0,0.184846,-1.0,-1.0,-1.0,-1.0,-1.0,-0.004844,-1.0,0.210059,-1.0,-1.0,-1.0,-1.0,0.19300704761904763
2024-04-30,423.3213195800781,-1.0,-0.004043500000000005,-1.0,0.10490157142857144,-1.0,-1.0,0.18811,0.030858200000000002,-1.0,-1.0,0.07393,-1.0,-1.0,0.1793265,0.12639699999999998,0.08971,0.212908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10149450000000002,-1.0,0.35704650000000004,-1.0,-1.0,0.080987,-1.0,-1.0,-1.0,-1.0,0.012509,-1.0,-1.0,-0.216953,-1.0,0.16699705555555555
2024-05-01,420.260498046875,-1.0,-1.0,-1.0,0.163696375,0.15197,-1.0,-1.0,-0.054299,-1.0,-1.0,-1.0,-1.0,-1.0,0.0542025,-0.074692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2766093333333333,-1.0,0.42171,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054428,-1.0,0.15137268965517242
2024-05-02,425.6244201660156,-1.0,0.027059666666666666,-1.0,0.2493905,0.040719,-1.0,-1.0,0.00489,-1.0,0.1329795,-1.0,-1.0,-1.0,0.08941166666666667,-1.0,0.186604,-1.0,-1.0,0.156252,-1.0,-1.0,-1.0,-1.0,0.319045,-1.0,0.4145485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.271161,-1.0,-1.0,-1.0,-1.0,0.15649514814814813
2024-05-03,434.1788330078125,-1.0,-0.1615475,0.345591,0.18937636363636362,0.21473433333333333,-1.0,0.11645900000000001,-0.1259165,-1.0,0.083163,-1.0,-1.0,-1.0,0.1316216,-0.057989,0.197567,-1.0,-1.0,0.1707075,-1.0,-1.0,-1.0,-1.0,0.4012385,-1.0,0.1449145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.162526,-1.0,-1.0,-1.0,-1.0,0.17849944444444443
2024-05-06,438.9345397949219,-1.0,-0.067423,-1.0,0.15368155555555557,-1.0,-1.0,0.044505,0.014844249999999996,-1.0,-1.0,-1.0,-1.0,-1.0,0.307761,-1.0,0.15837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.161943,0.16675774999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.251227,-1.0,-1.0,0.077973,-1.0,-1.0,-1.0,-1.0,0.15924731818181817
2024-05-07,439.00433349609375,-1.0,-1.0,-1.0,0.2224892,-1.0,-1.0,0.214176,-0.115729,-1.0,-1.0,-1.0,-1.0,-1.0,0.12811966666666666,-1.0,0.2592605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2995055,-1.0,0.337486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1573669393939394
2024-05-08,438.7451171875,-1.0,-0.23492,0.194797,0.20412966666666668,-1.0,-1.0,0.182361,-0.0698565,-1.0,-1.0,-0.041289,-1.0,-1.0,0.192898,-0.175313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.060805,0.15981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.204722,-1.0,-1.0,-1.0,-1.0,0.14587922222222222
